"정류장_ID","정류장_명칭","정류장_유형","정류장_번호","위도","경도","버스도착정보안내기_설치_여부"
"107000293","국민대후문","일반차로","08393","37.6111730000","126.9998650000","미설치  "
"107000294","고려대사범대학부속고등학교.후문","일반차로","08394","37.6095050000","126.9992940000","미설치  "
"107000295","고려대사범대학부속고등학교.후문","일반차로","08395","37.6094610000","126.9995110000","미설치  "
"107000296","월곡래미안루나밸리","일반차로","08396","37.5996530000","127.0411630000","미설치  "
"107000444","서경대정문.대일외고","일반차로","08800","37.6131280000","127.0130250000","미설치  "
"107000465","화진빌라","일반차로","11288","37.6157440000","127.0608150000","미설치  "
"107000469","종암사거리입구","일반차로","08841","37.6009910000","127.0334100000","미설치  "
"107000494","숭곡초교후문","일반차로","08399","37.6093340000","127.0329990000","미설치  "
"107000495","북서울꿈의숲","일반차로","08866","37.6203590000","127.0452990000","미설치  "
"107000496","신종월교","일반차로","08240","37.5973100000","127.0412480000","미설치  "
"107000497","길음뉴타운10단지.라온유아파트","일반차로","08400","37.6029880000","127.0181340000","미설치  "
"107000500","월곡동신아파트","일반차로","08403","37.6045310000","127.0360240000","설치   "
"107000501","숭곡초교후문","일반차로","08401","37.6092780000","127.0328340000","설치   "
"107000502","월곡아남아파트","일반차로","08402","37.6064770000","127.0345110000","설치   "
"107000504","창문여고","일반차로","08241","37.6117810000","127.0356960000","미설치  "
"107000505","돌곶이역8번출구","일반차로","08404","37.6103030000","127.0563270000","설치   "
"107000506","성북참노인전문병원","일반차로","08359","37.5976300000","127.0056790000","미설치  "
"107000507","고려대역.숭례초교","일반차로","08967","37.5948930000","127.0360350000","미설치  "
"107000508","풍림아파트삼거리","일반차로","08348","37.6173390000","127.0074320000","미설치  "
"107000509","한성대입구역","일반차로","08405","37.5893630000","127.0047240000","설치   "
"107000510","용문중고교","일반차로","08314","37.5873560000","127.0231480000","설치   "
"107000514","서울다원학교.한용운활동터","일반차로","08238","37.5947380000","126.9916550000","설치   "
"107000515","일신건영아파트.꿈에그린아파트","일반차로","08363","37.6014910000","127.0121090000","설치   "
"107000516","장위동입구","일반차로","08406","37.6137310000","127.0390310000","설치   "
"107000517","장위동입구","일반차로","08407","37.6140670000","127.0398700000","미설치  "
"107000518","북한산보국문역2번출구","일반차로","08408","37.6122940000","127.0079860000","설치   "
"107000519","북한산보국문역1번출구","일반차로","08409","37.6120840000","127.0083290000","설치   "
"107000520","돈암힐스테이트.코오롱하늘채","일반차로","08218","37.5984370000","127.0142970000","미설치  "
"107000521","장위래미안아파트","일반차로","08242","37.6188530000","127.0526600000","미설치  "
"107000522","장위래미안아파트","일반차로","08239","37.6188940000","127.0524730000","미설치  "
"107000523","골드하우스","일반차로","08352","37.5984850000","127.0045590000","설치   "
"107000524","파크빌라앞","일반차로","08351","37.5982250000","127.0059120000","미설치  "
"107000525","일신초교.래미안라센트아파트","일반차로","08410","37.5982420000","127.0394360000","미설치  "
"107000526","서울사대부설중학교","일반차로","08411","37.5961430000","127.0383640000","미설치  "
"107000527","서울사대부설고등학교","일반차로","08412","37.5936480000","127.0371640000","미설치  "
"107000528","남대문중학교","일반차로","08243","37.6180560000","127.0546970000","설치   "
"107000529","남대문중학교","일반차로","08244","37.6177670000","127.0553790000","설치   "
"107900001","고려아파트","마을버스","08449","37.5985620000","127.0272460000","미설치  "
"107900002","KEB하나은행.오렌지마트","마을버스","08470","37.6113040000","127.0091700000","미설치  "
"107900003","삼선초교","마을버스","08473","37.5852410000","127.0133580000","미설치  "
"107900004","한양슈퍼앞","마을버스","08474","37.5834680000","127.0111700000","미설치  "
"107900005","대우APT211동","마을버스","08469","37.6129400000","127.0167960000","미설치  "
"107900006","구민회관201동앞","마을버스","08475","37.5955880000","127.0092870000","미설치  "
"107900007","돈암지구대.현대아파트","마을버스","08477","37.5969790000","127.0127100000","미설치  "
"107900008","선경아파트","마을버스","08478","37.5943750000","127.0344610000","미설치  "
"107900009","세븐마트","마을버스","08479","37.5925500000","127.0356650000","미설치  "
"107900010","죽림정사","마을버스","08480","37.5995310000","127.0292270000","미설치  "
"107900011","북서울꿈의숲","마을버스","08481","37.6191050000","127.0452740000","미설치  "
"107900012","나약국","마을버스","08482","37.6143340000","127.0413540000","미설치  "
"107900013","동아아파트","마을버스","08483","37.6081540000","127.0474090000","미설치  "
"107900014","월곡인조잔디구장","마을버스","08484","37.6086620000","127.0394710000","미설치  "
"107900015","대우APT정문.대림APT후문","마을버스","08485","37.6119650000","127.0176160000","미설치  "
"107900016","성신여대정문앞","마을버스","08489","37.5907660000","127.0197380000","미설치  "
"107900017","(구)법화사","마을버스","08491","37.5847420000","127.0110900000","미설치  "
"107900018","이수아파트.한신휴아파트입구","마을버스","08492","37.5966160000","127.0141170000","미설치  "
"107900019","극동아파트정문","마을버스","08493","37.5954240000","127.0343690000","미설치  "
"107900020","고려대법과대학.한국어교육관입구","마을버스","08494","37.5913560000","127.0330200000","미설치  "
"107900021","래미안세레니티","마을버스","08495","37.5990480000","127.0293310000","미설치  "
"107900022","농협","마을버스","08496","37.6181920000","127.0467580000","미설치  "
"107900023","월곡1동밤골경로당","마을버스","08499","37.6074170000","127.0403850000","미설치  "
"107900024","정수초교","마을버스","08503","37.6043720000","127.0088320000","미설치  "
"107900025","홈마트","마을버스","08504","37.5893020000","127.0203340000","미설치  "
"107900026","극동아파트후문","마을버스","08506","37.5960220000","127.0334880000","미설치  "
"107900027","고려대안암학사","마을버스","08507","37.5912580000","127.0305850000","미설치  "
"107900028","통일교회","마을버스","08508","37.5977570000","127.0297870000","미설치  "
"107900029","장곡초등학교","마을버스","08509","37.6173200000","127.0482080000","미설치  "
"107900030","장위1동치안센터","마을버스","08510","37.6138040000","127.0455240000","미설치  "
"107900031","GS25장위제일점","마을버스","08511","37.6108550000","127.0482280000","미설치  "
"107900032","월곡청소년센터","마을버스","08468","37.6110150000","127.0404320000","미설치  "
"107900033","초림빌라","마을버스","08512","37.6074590000","127.0410670000","미설치  "
"107900034","대림상가앞","마을버스","08513","37.6108020000","127.0199290000","미설치  "
"107900035","현대아파트앞","마을버스","08514","37.6090860000","127.0203190000","미설치  "
"107900036","산장아파트","마을버스","08516","37.6166570000","127.0035030000","미설치  "
"107900037","그린빌라","마을버스","08517","37.6038640000","127.0082440000","미설치  "
"107900038","삼선시장앞","마을버스","08519","37.5881110000","127.0088740000","미설치  "
"107900039","종암아이파크2차정문","마을버스","08521","37.5968920000","127.0326610000","미설치  "
"107900040","고려대아이스링크","마을버스","08522","37.5930410000","127.0278070000","미설치  "
"107900041","그린마트","마을버스","08523","37.5979830000","127.0310200000","미설치  "
"107900042","장위1동새마을금고","마을버스","08524","37.6171950000","127.0501510000","미설치  "
"107900043","장위천주교앞","마을버스","08526","37.6126110000","127.0489730000","미설치  "
"107900044","동덕여대후문","마을버스","08527","37.6066570000","127.0408390000","미설치  "
"107900045","대림APT정문","마을버스","08528","37.6111130000","127.0216760000","미설치  "
"107900046","래미안821동앞","마을버스","08529","37.6063890000","127.0217980000","미설치  "
"107900047","정수빌라","마을버스","08532","37.6034390000","127.0078190000","미설치  "
"107900048","슈퍼앞","마을버스","08467","37.6158090000","127.0422170000","미설치  "
"107900049","한성대입구역.성북천분수마루","마을버스","08534","37.5879170000","127.0070400000","미설치  "
"107900050","정덕초교입구.이수아파트","마을버스","08537","37.5966620000","127.0143710000","미설치  "
"107900051","현대홈마트","마을버스","08538","37.5977420000","127.0330030000","미설치  "
"107900052","성북구의회","마을버스","08539","37.5945580000","127.0264560000","미설치  "
"107900053","종암아이파크2차후문","마을버스","08540","37.5978020000","127.0319700000","미설치  "
"107900055","장위시장","마을버스","08542","37.6133090000","127.0500350000","미설치  "
"107900056","두산아파트후문","마을버스","08543","37.6059630000","127.0402910000","미설치  "
"107900057","그린빌라","마을버스","08548","37.6037250000","127.0082620000","미설치  "
